id,Rings
90615,10.546134341277913
90616,10.281121372611599
90617,10.204494096964424
90618,10.232448879981833
90619,7.535895216031316
90620,9.920977405638371
90621,11.301154959836678
90622,6.419908252911167
90623,8.253125174106357
90624,11.63746577827157
90625,12.012284072700783
90626,6.323896054565365
90627,9.540564167929757
90628,11.887237087729803
90629,7.461448422891461
90630,7.340447892157955
90631,12.501689860843703
90632,5.829456224047889
90633,11.043344880470396
90634,10.189225312509635
90635,6.1762073575597185
90636,7.168600340480018
90637,10.282531608787542
90638,9.903716906705787
90639,10.239269116863063
90640,10.541741451866619
90641,8.545513699934054
90642,10.583963290597465
90643,5.860273977782294
90644,10.808349382483097
90645,11.018610994540715
90646,9.980858867947443
90647,11.198380122518902
90648,12.48379720452792
90649,11.782665926002712
90650,11.091832519517325
90651,10.062886170663543
90652,8.65141785266893
90653,12.960019030006508
90654,6.35032951050724
90655,8.399592383075062
90656,9.51167173265319
90657,8.238135266288166
90658,6.870876302079307
90659,9.945478150904252
90660,7.318544390794833
90661,8.616430723419908
90662,7.427488158668451
90663,10.506924918124941
90664,7.845557447670783
90665,11.645023830741097
90666,9.841973689030853
90667,5.710880810702066
90668,10.98102901571002
90669,9.039084492321217
90670,9.91343300263088
90671,10.331915637523105
90672,9.808795094706541
90673,13.376148727506306
90674,7.562658344627185
90675,5.50473231726044
90676,10.973686558716313
90677,10.523161298877671
90678,4.630994712345548
90679,9.595190580364234
90680,9.896141157535846
90681,10.449016045629199
90682,13.284569639467712
90683,11.042614605070185
90684,11.216165341663231
90685,10.544330211338444
90686,7.0491368972435575
90687,10.67506770018668
90688,9.423886299411436
90689,11.207752543838579
90690,15.309692490226842
90691,8.174029614538842
90692,11.359937341801682
90693,11.211053888064662
90694,10.134157689906107
90695,9.916358010992552
90696,10.282481066272771
90697,7.378304138061532
90698,10.056831304100417
90699,5.130501708162236
90700,10.480063328659517
90701,10.760269048732482
90702,10.02007670474538
90703,13.068812144537322
90704,4.945131150945892
90705,12.786406033883232
90706,11.287366465109221
90707,6.236821209382215
90708,8.932976291081756
90709,10.175022873211066
90710,10.094576052321415
90711,10.10728266266178
90712,10.004653834834137
90713,13.682382306444943
90714,7.230330701096121
90715,9.225212629721288
90716,7.2830059896372425
90717,9.977517868504059
90718,4.390189149730001
90719,5.5754953764596875
90720,10.654043526144896
90721,9.540983639740194
90722,9.131382616089182
90723,8.204895324185767
90724,10.179501855850111
90725,6.691610184727535
90726,7.700417891126059
90727,9.180504457236049
90728,10.479595478863075
90729,10.275177510230858
90730,10.429044777653829
90731,5.599440495955716
90732,8.437490243260434
90733,10.858300865937998
90734,10.156113064763302
90735,8.451330668190497
90736,7.808381608202269
90737,5.804653342507529
90738,7.25838304426452
90739,13.386234268500193
90740,10.621651011175402
90741,5.728452157905415
90742,10.107995263454988
90743,12.256171054868354
90744,7.2164499239705755
90745,7.969671913904355
90746,8.32436915561969
90747,4.323839962103183
90748,12.514513944433288
90749,10.131823006480873
90750,4.188185058020085
90751,7.238056184504161
90752,9.103408977100099
90753,8.32544420163507
90754,10.152042540953827
90755,8.863998053185638
90756,9.835003786201543
90757,11.195215851186148
90758,9.875652989419656
90759,7.654661036914772
90760,7.603749474318226
90761,10.544675767153777
90762,9.971131274210412
90763,9.980374933520745
90764,13.479190098080126
90765,11.182760210946705
90766,7.705540998299983
90767,13.28446996077523
90768,12.721432687848946
90769,6.256389407800227
90770,12.517309755798237
90771,11.18005254981351
90772,5.734880548967838
90773,8.500386203082536
90774,7.929661688027076
90775,10.073773688225394
90776,7.5673374528331525
90777,10.66090088711541
90778,10.681378224203149
90779,10.910554952919147
90780,10.275233153215801
90781,12.1616380145432
90782,8.16327961738956
90783,10.883241845453012
90784,6.810881318616117
90785,8.782707035579536
90786,6.229003353607231
90787,10.151835891390153
90788,4.181710912950126
90789,10.619413747660838
90790,8.97048130284958
90791,6.979740760677317
90792,6.890063679670124
90793,6.87979642996606
90794,5.8529433939534234
90795,10.823808794574209
90796,12.13117912645158
90797,10.275875447840509
90798,10.682677153582638
90799,8.282904594752063
90800,14.653439186150965
90801,11.404293289962373
90802,7.059885899668567
90803,11.405279003638544
90804,14.89456633678668
90805,12.000982250519948
90806,8.931028526090174
90807,9.504664906593419
90808,10.120933886963357
90809,10.88366849433505
90810,10.065042953874439
90811,9.986000546055712
90812,6.041828631263177
90813,10.30321712264615
90814,7.48558962898495
90815,8.358816997440913
90816,5.532036052335028
90817,10.739988690285145
90818,10.103639180007972
90819,7.186286771575615
90820,7.067767206982796
90821,10.192064241708364
90822,7.090693610094747
90823,5.748345424908892
90824,12.589174939641493
90825,8.543495664122261
90826,5.754340047539893
90827,4.212873979993449
90828,10.399375472336294
90829,10.914789608920184
90830,10.10560112143957
90831,8.648542232796238
90832,9.990804658543205
90833,11.770609783469542
90834,10.857283958209862
90835,10.831267219721498
90836,9.621254147191818
90837,5.339612708867432
90838,11.331784102016107
90839,8.214150108843278
90840,10.020838844184711
90841,10.57254947003204
90842,10.81423167324783
90843,11.21905275363607
90844,12.627693531258263
90845,11.44040184362877
90846,11.069115199287193
90847,7.137819235653678
90848,10.255777705679673
90849,9.48494389114267
90850,8.824483323753382
90851,13.374852945414043
90852,6.400587622499314
90853,11.678009639377827
90854,11.327084593896991
90855,7.228641078657948
90856,10.003195987239003
90857,11.1364501481473
90858,11.563512178004208
90859,10.61890003951059
90860,11.077860650990194
90861,10.285376014726197
90862,12.096055932279473
90863,9.769865321920443
90864,8.442865468673624
90865,13.653849756529715
90866,13.478957117202832
90867,12.344966429715736
90868,11.580443352628798
90869,8.163280204060095
90870,11.976638355969131
90871,10.833084807004969
90872,13.869092246324419
90873,7.316664230780825
90874,12.923009301928392
90875,8.665634477944343
90876,10.275620467362916
90877,10.152296878676774
90878,8.197897108471516
90879,10.1483922244739
90880,8.428309070873421
90881,12.603701064114029
90882,10.261115254416788
90883,10.307823378776778
90884,12.778982637450278
90885,10.447399467738325
90886,13.086715869996771
90887,5.614457269443456
90888,10.073736593258646
90889,13.416797635314294
90890,10.116078634726252
90891,12.428170018567098
90892,9.39428508674384
90893,4.36396140052587
90894,11.166632152922853
90895,11.30702584616469
90896,6.612822782473107
90897,5.589774903105391
90898,5.925104904808345
90899,12.350647429259709
90900,11.334591246788627
90901,12.601650284205787
90902,8.701636087041578
90903,6.87686738537548
90904,7.268064878151897
90905,8.46053654774314
90906,7.436843864647686
90907,11.080113895639085
90908,4.413252774930474
90909,12.713449850939135
90910,10.206651342070048
90911,8.042262966651625
90912,14.361887201639862
90913,9.900420717544975
90914,10.050950994283635
90915,7.047565092106797
90916,8.74169806050599
90917,12.384239259545584
90918,7.6049468861645275
90919,9.81174918392045
90920,11.2165600069495
90921,7.07809624859933
90922,7.624878183787573
90923,10.118045408906411
90924,10.00244591684288
90925,11.506117861601137
90926,10.524158787855534
90927,10.311916657076965
90928,12.42213236763927
90929,12.647602542542398
90930,10.935386907738058
90931,10.7802709683101
90932,12.381457340633817
90933,11.086021559034116
90934,13.01376858350075
90935,9.005120373297071
90936,10.273731148298186
90937,12.388517998246996
90938,10.03080064703595
90939,10.166620460873293
90940,8.189317522979247
90941,7.713837506956708
90942,5.464269010688161
90943,11.553400321149498
90944,7.160291004444352
90945,10.274845678285454
90946,9.920913168097433
90947,10.361664279632093
90948,11.17087374116088
90949,10.724958169283045
90950,10.743253121023272
90951,10.080383897852586
90952,8.549294313287714
90953,7.080809879405831
90954,10.918104225049252
90955,9.080434934125423
90956,8.647084254317306
90957,11.213305930934803
90958,4.184606914005152
90959,7.510196891538149
90960,12.36152217077065
90961,7.019305851486869
90962,12.017934504872116
90963,5.69490349643196
90964,11.615355659417736
90965,6.365034601485477
90966,10.949788228894517
90967,9.983288549474109
90968,12.400083061713508
90969,10.04005736726712
90970,9.784664625228599
90971,7.70706772788007
90972,10.192983879446118
90973,10.577646805966824
90974,9.723113713647054
90975,11.372494989152628
90976,8.46888337045567
90977,8.667667116188216
90978,6.427810342632219
90979,10.877987878377441
90980,9.01085195456943
90981,11.432650132395324
90982,11.937247627336172
90983,4.262546245879303
90984,10.88045732432119
90985,6.062313266960995
90986,12.132727288314387
90987,9.370147373849282
90988,9.004011082881766
90989,11.650178897252674
90990,10.786803116551546
90991,8.250793043568953
90992,4.830577032085621
90993,9.961379901737617
90994,11.507717240169866
90995,6.865777381855805
90996,13.761146488334635
90997,9.88512718417983
90998,7.098494453446785
90999,6.25030723644625
91000,11.40844823045753
91001,7.40614362742798
91002,8.2388069002553
91003,10.477828173317016
91004,9.771722352749249
91005,8.201321183182534
91006,11.241737196492833
91007,8.788120914261606
91008,7.568654639936913
91009,12.410363354468588
91010,10.331147219430061
91011,10.292415233626377
91012,8.803748813302299
91013,11.09332770385792
91014,9.533101449523143
91015,9.484315670028916
91016,7.35786579975992
91017,10.647108199621965
91018,7.385032254087934
91019,11.35606539094811
91020,8.389170895220895
91021,12.672711273118363
91022,8.863401150205211
91023,5.386883895506229
91024,7.050585137166486
91025,12.21268925467778
91026,9.914131782109482
91027,7.45357090866662
91028,11.45396758697714
91029,10.32613439722255
91030,8.613437729735233
91031,9.577194199188517
91032,7.047945062801766
91033,4.522636001505757
91034,10.744117684569696
91035,9.716242803924862
91036,12.180072136021487
91037,7.290511139884524
91038,12.141612931770533
91039,11.174404816550341
91040,9.649597366507532
91041,7.758019778704929
91042,10.359270064161063
91043,11.63597372944639
91044,7.419617791793309
91045,8.126896061580757
91046,8.387474789602111
91047,7.084269829931501
91048,10.85937048807921
91049,10.237578171937155
91050,10.760607933717619
91051,9.27877868707459
91052,10.588334711967583
91053,10.60442287304514
91054,8.77874993619056
91055,7.386436392905897
91056,13.118250922143442
91057,12.325302015290951
91058,14.653945577633321
91059,11.864893898226326
91060,10.125486749427436
91061,8.321327332064273
91062,14.27825872978996
91063,8.855374405123584
91064,11.477085382147886
91065,10.13341468313382
91066,10.532175699709644
91067,8.86435526371515
91068,11.372019609830522
91069,9.417931944476965
91070,8.181516580790465
91071,8.466918374768849
91072,5.247507782316992
91073,6.247518155601978
91074,12.857777554431824
91075,7.323301747968499
91076,12.658137534513928
91077,8.545592755973269
91078,6.857796188913056
91079,7.5251690011659
91080,9.065437291896444
91081,7.482366198230035
91082,11.002143485497658
91083,11.59625639728937
91084,8.295880681376781
91085,11.321615051091968
91086,10.27432694933466
91087,12.81773095519755
91088,10.1061480660395
91089,10.150182313756536
91090,11.243492664116326
91091,8.46108859382678
91092,11.017201207681266
91093,7.2287189401146925
91094,6.805153278872831
91095,12.43650656092097
91096,12.706997652659618
91097,14.340258690563042
91098,7.1464639504328975
91099,6.891735721508123
91100,9.38219818152893
91101,11.989595508506788
91102,7.711158444633383
91103,9.359074580046917
91104,10.250315370108638
91105,13.856330155807589
91106,10.930711803145723
91107,6.585670067987386
91108,10.808778858994026
91109,12.42016755060443
91110,13.430306190403526
91111,8.474382680573491
91112,9.224923250151868
91113,10.28797642847116
91114,5.617594194925984
91115,10.856187446242503
91116,6.222278377131269
91117,8.638889794795318
91118,6.661500220465965
91119,8.240537144053622
91120,10.29205010819931
91121,10.831715879772618
91122,6.309577404009405
91123,10.295282787781971
91124,11.60950625654009
91125,7.560995400645602
91126,7.986041557186172
91127,6.312338427700271
91128,6.981508936892185
91129,8.93297424616918
91130,9.829142092793028
91131,8.990767334478655
91132,13.208273786578397
91133,10.725881978223095
91134,10.844717589977536
91135,7.211024587372026
91136,10.787261952249002
91137,11.10678060357153
91138,8.155437372923739
91139,9.894020026733006
91140,9.348717952772772
91141,9.51207828806049
91142,12.201166631063812
91143,6.779097495683533
91144,12.056571555356143
91145,12.112612849915505
91146,5.697173067778201
91147,10.776364549211314
91148,12.344966429715736
91149,7.4153205457798235
91150,14.268374853059983
91151,10.724894332423276
91152,9.899919580660747
91153,9.645678228040886
91154,7.562062282541795
91155,12.16747897415035
91156,6.752123654875657
91157,12.348095276920253
91158,9.069099106757584
91159,10.057221244802813
91160,9.081471806674786
91161,10.153400889468418
91162,11.394270379721817
91163,5.708305458765326
91164,9.877024605898333
91165,10.643407582650303
91166,10.511439205428609
91167,9.198761358730104
91168,13.88955375450112
91169,10.022289405432156
91170,7.097262022240891
91171,9.863310620414525
91172,9.901358429751946
91173,10.740271863951532
91174,6.559109303788295
91175,10.032715786374473
91176,10.350772161592417
91177,12.39150933700166
91178,4.49107822063926
91179,11.844642360152482
91180,11.240942689777542
91181,9.348990904229016
91182,10.266597669420905
91183,7.182261869674307
91184,6.7723664387002165
91185,10.203097430122204
91186,10.026314847313031
91187,9.013493367721393
91188,9.574022006211575
91189,13.045366039135715
91190,5.724406420392481
91191,8.602302023127045
91192,11.927950014564447
91193,7.82675356457321
91194,8.472026502691026
91195,7.953757578202393
91196,8.383008430798181
91197,8.855063288006757
91198,6.737296235347154
91199,7.039812235213897
91200,10.113482599122898
91201,10.218879200854808
91202,10.924664561132149
91203,8.25315562352652
91204,7.032525035245158
91205,14.780509798408849
91206,12.071515414533183
91207,13.457922053573311
91208,10.390957779717755
91209,11.237223220837944
91210,6.753874609310125
91211,10.413548600946548
91212,9.987773289250354
91213,6.137986420274136
91214,12.913097403834637
91215,9.042495989707923
91216,5.661867251671912
91217,8.622266733493099
91218,10.532175699709644
91219,10.666899450534652
91220,10.32415724937449
91221,7.076384901554888
91222,11.358774723215028
91223,11.290347587580408
91224,10.165518318522015
91225,11.5675373190551
91226,11.998369382060122
91227,7.056659618859408
91228,9.864018852466254
91229,10.280550033382903
91230,10.933374317832035
91231,11.099071070496306
91232,7.215178625816784
91233,12.53457041082345
91234,7.435570330711099
91235,10.436708816321095
91236,10.344233504902947
91237,7.407717972695963
91238,8.209646341983078
91239,9.349209431731015
91240,8.709556749778425
91241,12.16841612141701
91242,10.204952927069831
91243,10.878251614330793
91244,12.06304192192194
91245,11.220555052253744
91246,7.089727642392137
91247,8.760974223231303
91248,10.78185702822285
91249,10.55519216559845
91250,7.013616285281273
91251,12.514296350452446
91252,11.172949990758726
91253,8.221591272317935
91254,6.674993333282165
91255,11.250796497734227
91256,10.788847320760105
91257,7.3035370032091
91258,8.52180573752875
91259,12.551066763830818
91260,9.731642641724548
91261,8.209314453689098
91262,9.941011013463003
91263,6.196725290015597
91264,9.452840879985287
91265,7.070408290390667
91266,11.085950372647185
91267,8.473113626981762
91268,7.028484898142191
91269,12.876604201079108
91270,14.685317302546125
91271,7.06545521763113
91272,9.857360571973398
91273,12.452880697449002
91274,9.57000355302718
91275,9.083591744377735
91276,11.803829548101458
91277,12.022614550623993
91278,11.5491128713362
91279,9.232841334604478
91280,9.792086106527877
91281,7.327874302986238
91282,11.427938068386043
91283,10.056443479802361
91284,9.456499221548121
91285,10.8821517933857
91286,8.71083199968119
91287,10.456043772576477
91288,10.183429747560343
91289,10.149393902098652
91290,7.415436176098576
91291,7.306808684042511
91292,14.325064517259085
91293,11.114380787028715
91294,9.950858689585944
91295,11.551675374491538
91296,10.052623383658105
91297,11.507753018047579
91298,13.014485079406144
91299,8.065495274457213
91300,8.33842801139138
91301,9.187347723932529
91302,10.003670579294122
91303,10.144396905131394
91304,10.613132150660142
91305,10.625771174800413
91306,6.015664806035025
91307,8.339821177454798
91308,10.988791514945106
91309,11.895699894044597
91310,9.753893593176446
91311,8.466505041411034
91312,10.771173607152587
91313,9.645050210007419
91314,6.445495237539847
91315,10.022112699177997
91316,7.414220822920731
91317,10.432530383271505
91318,9.118618662706488
91319,7.75137653811843
91320,8.300563386637828
91321,8.186801653891372
91322,4.660192197589724
91323,9.48297555926174
91324,7.478139192628683
91325,7.301400636935315
91326,11.286407348273142
91327,13.383439190612123
91328,10.55344494587714
91329,10.564364399104395
91330,9.260370094443479
91331,9.50560761651588
91332,13.08097399110222
91333,8.351490555872198
91334,10.842047090472914
91335,4.282519925018533
91336,13.120076479375118
91337,10.427191663516517
91338,8.35395798309576
91339,10.447948102551113
91340,7.5947513970171885
91341,6.273154004521005
91342,10.234647485898723
91343,7.597603233253647
91344,6.914545067740309
91345,7.460838848427032
91346,8.30306850205704
91347,11.984598039845515
91348,9.789999848547016
91349,10.99998832378102
91350,4.188174882219729
91351,11.3698832250105
91352,10.537831543630643
91353,11.445184628737202
91354,10.095084079930269
91355,7.996273592938696
91356,12.476217490438987
91357,12.316172776089518
91358,14.83673487483718
91359,9.038807476254688
91360,5.854485688615274
91361,10.013661018992478
91362,8.939870128854661
91363,9.49556833647947
91364,9.579160554851494
91365,8.170790766967478
91366,10.664576031134768
91367,10.520363473873482
91368,7.038377368506364
91369,9.979964192656183
91370,10.789193405044141
91371,8.332847328447118
91372,6.967250787970654
91373,10.86692651979348
91374,6.900803509493849
91375,9.92673707104159
91376,8.915896506459813
91377,10.213610590156543
91378,12.342629654374672
91379,7.23654311532267
91380,10.075845514561882
91381,11.26210769811957
91382,4.407428933793194
91383,6.5678538135831355
91384,8.73178241873658
91385,11.348123875312174
91386,10.189981139055291
91387,12.474152224842927
91388,12.398242510305286
91389,5.732052851583484
91390,7.604468523258913
91391,7.4943464325209
91392,10.770931353557176
91393,9.587807123947536
91394,10.151727448759017
91395,9.527652606527663
91396,10.537755156724089
91397,11.761833924441124
91398,11.475316662878031
91399,8.306407895181561
91400,6.7647705197529095
91401,10.470597261779965
91402,11.361174002076659
91403,4.69630371628949
91404,9.888069435899416
91405,11.255303004793648
91406,11.746646384645057
91407,7.527905951096624
91408,8.82587808008569
91409,12.198690046260872
91410,10.009938354777326
91411,12.192083113752403
91412,11.318730599778398
91413,9.927386886152306
91414,8.473631932627523
91415,9.84484335213104
91416,10.239923961870808
91417,9.423237880893552
91418,11.877487931542637
91419,12.862855430906013
91420,12.392404142236527
91421,10.168719613076343
91422,9.19296754613252
91423,12.502663305964925
91424,7.171311895241124
91425,10.086833262736771
91426,7.859883724743643
91427,8.910757619289411
91428,10.181807885566617
91429,7.773042779626386
91430,11.621456486277795
91431,6.671132932665029
91432,14.347110286728846
91433,7.660527998348695
91434,12.193482104382975
91435,11.200417749440742
91436,11.098817225097875
91437,11.378636095269274
91438,8.479198704182798
91439,11.00043590295182
91440,11.48695077377229
91441,7.688751560505483
91442,10.262907082394165
91443,13.086918593170262
91444,11.34919099706128
91445,9.881296190981907
91446,6.595647993494687
91447,14.18446262663733
91448,7.432250737236514
91449,11.198012472830797
91450,13.01923059151508
91451,11.485233827603654
91452,11.097480947710153
91453,8.279249110067964
91454,10.346326332552469
91455,13.20597941768076
91456,10.666998330908173
91457,6.41134329748314
91458,10.534893505334392
91459,10.63759390680794
91460,10.722449245701604
91461,10.823611470406155
91462,8.293255052197315
91463,11.259651010625102
91464,9.016535746383022
91465,10.076319230480031
91466,10.909633747077406
91467,14.27642040485212
91468,11.541046476337515
91469,12.848658321149573
91470,7.814957369154955
91471,10.849852890100358
91472,4.278655648165452
91473,10.116332455915817
91474,11.444772812122622
91475,10.425230275655519
91476,12.489608294472802
91477,7.2373428778329245
91478,8.827298063545328
91479,4.4601889337734795
91480,12.458662323346449
91481,12.725394644486864
91482,10.081813289427553
91483,8.837397361794629
91484,6.44681157668138
91485,10.112067456169264
91486,9.485894763268467
91487,9.925175337240397
91488,12.398330721087516
91489,13.125265111648194
91490,11.04008734433742
91491,7.448213130043383
91492,10.34671804416413
91493,7.392562803789719
91494,10.67122195057482
91495,8.985616919825432
91496,10.19988324320123
91497,8.212353638166894
91498,7.885105249706608
91499,10.502937068506252
91500,10.550691839197462
91501,10.916565956706991
91502,10.657103528431833
91503,8.892414281356743
91504,8.158167980068095
91505,7.648294721523842
91506,11.302286669625547
91507,9.635296365857748
91508,9.603629090352023
91509,11.50132393428393
91510,10.901439507635393
91511,11.232166545349914
91512,10.241811372778887
91513,8.23699421450385
91514,7.555425722299122
91515,10.014007822374346
91516,10.270809920903934
91517,4.331036724467712
91518,11.52431159589528
91519,6.992903407341892
91520,7.075104955049534
91521,11.301396677608281
91522,8.160626735298656
91523,10.949588037411216
91524,7.01175931529928
91525,11.104070853030304
91526,8.488470709108496
91527,8.475711079099602
91528,11.508479492220625
91529,10.970148504847439
91530,7.340390223307447
91531,10.333688432048227
91532,13.815885479857448
91533,13.04812856605379
91534,8.737027120062365
91535,9.02181001817387
91536,10.911006400260355
91537,11.767768848550041
91538,8.010023561301162
91539,8.786648724038454
91540,10.917449724315773
91541,8.898365698501188
91542,10.408188223107215
91543,14.773596153599742
91544,9.90947198751255
91545,7.657191199487442
91546,10.90467894386703
91547,9.162846992629518
91548,10.268129706728223
91549,8.33019921692758
91550,8.598180473329588
91551,9.9488682129526
91552,9.298475618559648
91553,10.247541551942456
91554,6.8998528914752955
91555,8.478281623095219
91556,5.869353703910167
91557,10.392295873694534
91558,13.359396701086517
91559,7.979271927132163
91560,9.35573193665721
91561,10.21451503618764
91562,10.221393244349418
91563,7.4450073108839625
91564,12.34692434786424
91565,12.069553458582122
91566,5.754361259346053
91567,10.963274960826256
91568,10.693195177951377
91569,4.17932916728882
91570,10.151249953790657
91571,9.91178818187757
91572,11.928000754803513
91573,8.368145988663754
91574,10.2560315713303
91575,10.169687653384262
91576,8.454591332422375
91577,11.137818392277238
91578,9.061888213423355
91579,11.208998189996901
91580,10.889333642860395
91581,9.772982595649948
91582,12.170100369412756
91583,9.939354919696662
91584,10.020352702093263
91585,11.315902074110646
91586,12.805968786144215
91587,6.725211041221473
91588,12.085430350766382
91589,5.682184410454288
91590,10.059195185914714
91591,5.6747214232838745
91592,7.451337435857782
91593,5.49040462574235
91594,8.932452925556705
91595,8.202163297424914
91596,7.293017425452093
