id,Rings
90615,8.53515625
90616,10.02685546875
90617,10.304443359375
90618,10.950439453125
90619,7.78173828125
90620,9.656982421875
90621,12.8916015625
90622,6.235595703125
90623,7.8017578125
90624,11.494873046875
90625,12.2314453125
90626,6.508056640625
90627,10.47412109375
90628,12.8701171875
90629,7.56787109375
90630,7.821044921875
90631,13.405517578125
90632,5.970703125
90633,11.677490234375
90634,10.558837890625
90635,6.2177734375
90636,7.579833984375
90637,10.50146484375
90638,8.697509765625
90639,9.741455078125
90640,11.10791015625
90641,8.465087890625
90642,10.376708984375
90643,5.599609375
90644,11.177490234375
90645,8.892333984375
90646,9.044189453125
90647,11.04150390625
90648,13.08447265625
90649,12.57666015625
90650,10.742431640625
90651,9.4560546875
90652,9.188720703125
90653,14.1279296875
90654,6.587646484375
90655,8.031982421875
90656,9.96728515625
90657,8.281982421875
90658,6.91552734375
90659,9.762451171875
90660,7.2880859375
90661,7.94287109375
90662,7.167236328125
90663,10.49658203125
90664,8.005615234375
90665,12.5244140625
90666,9.330078125
90667,5.955810546875
90668,9.546630859375
90669,9.395751953125
90670,9.572509765625
90671,10.637451171875
90672,9.09375
90673,14.05419921875
90674,7.722900390625
90675,5.73291015625
90676,11.321533203125
90677,10.3251953125
90678,5.29833984375
90679,8.90087890625
90680,10.20263671875
90681,10.51953125
90682,14.55126953125
90683,9.257080078125
90684,12.330810546875
90685,10.21630859375
90686,7.02099609375
90687,10.974365234375
90688,9.40185546875
90689,11.36962890625
90690,19.872314453125
90691,8.326904296875
90692,11.00732421875
90693,11.660400390625
90694,9.822509765625
90695,9.15771484375
90696,9.977783203125
90697,6.845703125
90698,10.111328125
90699,5.669677734375
90700,10.685791015625
90701,11.07470703125
90702,10.477783203125
90703,12.71875
90704,5.636962890625
90705,12.688232421875
90706,11.39306640625
90707,6.1455078125
90708,8.7236328125
90709,10.199462890625
90710,10.412841796875
90711,8.95947265625
90712,9.00537109375
90713,15.08349609375
90714,7.088623046875
90715,8.262939453125
90716,6.25830078125
90717,10.07275390625
90718,4.859619140625
90719,6.05126953125
90720,10.83935546875
90721,9.06982421875
90722,9.0029296875
90723,8.101806640625
90724,10.0380859375
90725,6.919189453125
90726,7.870361328125
90727,8.8193359375
90728,10.41943359375
90729,10.79150390625
90730,11.193359375
90731,6.105712890625
90732,7.9658203125
90733,11.7265625
90734,8.83349609375
90735,7.724853515625
90736,7.7216796875
90737,6.009521484375
90738,6.697998046875
